id,age_group,gender,race_ethnicity,housing_status,has_dependents,prior_probation_violation,prior_incarceration,substance_abuse_history,mental_health_issues,gang_affiliation,aggression_history,compliance_history,motivation_to_change,stable_employment_past,positive_social_support,education_level,marital_status,employment_status,prior_convictions,juvenile_convictions,recidivism,recidivism_pred,prediction_probability,mitigations,qualifiers,mental_disorder_partially,deaf_15-17,unjust_provocation_moderate,unjust_provocation_mild,age_15-17,age_12-14,discretionary_mitigation,deaf_18-21,unjust_provocation_severe,failed_crime,femicide,tradition,premeditated_kill,relative,to_cover_another_crime,blood_feud,public_servant,monstrous,destructive,child,sentence_type,sentence_amount,is_fixed_term
2030,35-44,Male,Turk,Rent,True,True,True,False,True,False,True,True,True,False,True,High School,Married,Unemployed,5,1,1,1,66.15,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2031,35-44,Male,Other,Homeless,False,False,True,True,True,True,False,False,True,True,True,Middle School,Single,Retired,2,2,1,1,70.03,['mental_disorder_partially'],['destructive'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Fixed Term,300,True
2032,25-34,Male,Turk,Rent,False,False,False,False,True,False,False,False,False,False,False,Middle School,Divorced,Employed,6,0,1,1,61.14,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2033,45-54,Male,Turk,Rent,False,True,True,False,False,False,True,True,False,True,True,Primary School,Single,Unemployed,5,1,1,1,76.64,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2034,18-24,Male,Turk,Houseowner,False,True,False,True,False,False,True,True,False,False,True,Middle School,Married,Employed,4,1,1,1,73.45,['deaf_18-21'],[],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,220,True
2035,25-34,Male,Turk,Homeless,True,False,False,False,False,True,False,True,True,False,False,High School,Single,Student,3,2,1,1,65.07,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2036,35-44,Male,Turk,Rent,True,True,False,False,False,True,True,True,False,True,False,High School,Single,Student,3,2,1,1,56.55,['discretionary_mitigation'],['monstrous'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Life Imprisonment,0,False
2037,18-24,Male,Turk,Rent,False,True,False,True,False,False,True,True,False,True,True,Primary School,Single,Student,2,2,1,1,93.97,"['unjust_provocation_moderate', 'discretionary_mitigation']",[],False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,237,True
2038,18-24,Male,Other,Houseowner,True,True,False,True,False,False,False,True,True,False,True,Literate without schooling,Single,Employed,3,3,1,1,68.16,['unjust_provocation_moderate'],['femicide'],False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fixed Term,257,True
2039,18-24,Male,Other,Rent,True,True,False,False,True,False,True,False,False,True,True,Literate without schooling,Married,Employed,4,1,1,1,84.14,"['mental_disorder_partially', 'discretionary_mitigation']",['child'],True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Fixed Term,267,True
2040,18-24,Male,Other,Homeless,False,True,True,True,False,False,False,False,True,False,True,Primary School,Single,Unemployed,0,0,1,1,80.46,['unjust_provocation_severe'],['tradition'],False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Fixed Term,220,True
2041,25-34,Male,Turk,Houseowner,False,False,True,True,True,False,True,True,False,True,False,Middle School,Divorced,Unemployed,2,1,1,1,64.19,[],['tradition'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2042,45-54,Male,Turk,Houseowner,False,False,False,True,True,True,False,False,False,True,True,High School,Single,Employed,4,3,1,1,58.89,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2043,12-14,Male,Turk,Homeless,True,True,False,False,False,False,False,False,True,False,False,Literate without schooling,Single,Student,0,1,1,1,86.77,"['age_12-14', 'discretionary_mitigation']",[],False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,154,True
2044,15-17,Male,Turk,Homeless,False,False,False,False,False,False,False,True,False,False,False,Illiterate,Single,Student,0,1,1,1,61.3,"['age_15-17', 'discretionary_mitigation']",[],False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,259,True
2045,25-34,Male,Other,Houseowner,False,False,False,True,True,False,True,True,False,False,True,Middle School,Single,Student,3,2,1,1,85.28,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2046,25-34,Female,Turk,Houseowner,True,True,False,True,True,True,True,True,False,False,False,High School,Married,Student,2,1,1,1,69.92,['mental_disorder_partially'],['to_cover_another_crime'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Fixed Term,300,True
2047,25-34,Male,Other,Rent,True,True,True,False,True,False,False,False,False,True,False,High School,Single,Employed,4,2,1,1,58.11,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2048,12-14,Male,Other,Houseowner,False,False,True,False,False,False,True,True,True,False,True,Illiterate,Single,Employed,0,3,1,1,64.34,"['age_12-14', 'discretionary_mitigation']",[],False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,128,True
2049,15-17,Male,Other,Houseowner,False,True,True,False,False,False,False,True,True,False,False,Primary School,Single,Employed,0,3,1,1,76.78,"['age_15-17', 'discretionary_mitigation']",[],False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,236,True
2050,25-34,Male,Other,Houseowner,True,True,False,False,False,False,False,True,True,False,False,Primary School,Married,Unemployed,6,1,1,2,56.3,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2051,25-34,Male,Other,Houseowner,True,True,True,False,False,False,False,False,True,True,False,Middle School,Single,Unemployed,4,2,1,1,63.92,['unjust_provocation_mild'],['relative'],False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Fixed Term,216,True
2052,45-54,Male,Turk,Houseowner,True,True,False,False,True,False,False,False,True,False,True,Middle School,Single,Student,5,3,1,2,50.43,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2053,45-54,Female,Turk,Homeless,True,False,False,True,True,False,True,True,True,True,False,Literate without schooling,Single,Employed,5,2,1,1,58.74,"['mental_disorder_partially', 'unjust_provocation_mild']",[],True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,191,True
2054,35-44,Male,Other,Rent,False,False,False,False,False,False,True,True,False,False,False,Literate without schooling,Single,Employed,2,3,1,1,50.61,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2055,35-44,Male,Turk,Houseowner,False,False,False,True,True,False,False,True,True,True,False,Literate without schooling,Divorced,Retired,2,5,1,1,64.9,[],['child'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aggravated Life Imprisonment,0,False
2056,18-24,Female,Turk,Houseowner,True,False,False,False,True,True,True,True,True,True,False,Primary School,Married,Student,2,3,1,1,57.45,[],['premeditated_kill'],False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2057,18-24,Female,Turk,Rent,True,True,True,True,True,False,False,True,True,False,True,Middle School,Married,Student,5,1,1,1,91.7,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2058,35-44,Female,Turk,Rent,False,False,False,False,False,False,True,False,False,True,True,High School,Single,Employed,3,6,1,2,57.58,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2059,18-24,Male,Other,Houseowner,False,True,False,False,False,False,True,False,False,True,True,High School,Single,Student,3,2,1,1,85.78,[],['relative'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
2060,25-34,Male,Turk,Houseowner,False,False,True,False,True,False,False,False,True,False,False,Literate without schooling,Single,Retired,2,3,1,1,67.42,['discretionary_mitigation'],['premeditated_kill'],False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Life Imprisonment,0,False
2061,35-44,Male,Turk,Homeless,True,True,True,False,True,True,True,False,True,False,True,Middle School,Single,Employed,1,1,1,1,62.9,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2062,25-34,Female,Turk,Rent,True,True,True,False,False,False,False,False,True,True,False,Primary School,Married,Retired,6,3,1,2,54.22,[],['child'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Aggravated Life Imprisonment,0,False
2063,55-64,Male,Turk,Homeless,True,False,True,True,True,False,False,True,True,True,False,Literate without schooling,Divorced,Student,2,3,1,1,91.14,"['unjust_provocation_mild', 'discretionary_mitigation']",[],False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,209,True
2064,35-44,Male,Other,Houseowner,True,True,False,False,False,False,True,False,True,True,False,Literate without schooling,Single,Unemployed,3,2,1,1,92.35,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2065,15-17,Male,Turk,Rent,True,False,False,False,False,False,False,False,False,False,False,Illiterate,Single,Employed,0,3,1,2,70.85,"['age_15-17', 'unjust_provocation_moderate']",['monstrous'],False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Fixed Term,144,True
2066,45-54,Male,Turk,Rent,False,False,False,True,False,False,True,False,False,True,False,High School,Married,Unemployed,2,3,1,1,56.04,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2067,35-44,Male,Other,Houseowner,False,True,False,True,False,False,True,False,True,False,False,Middle School,Divorced,Employed,3,1,1,1,94.88,['discretionary_mitigation'],[],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Life Imprisonment,0,False
2068,35-44,Male,Turk,Rent,False,True,True,True,True,False,True,True,True,False,False,Primary School,Single,Employed,2,1,1,1,94.38,['mental_disorder_partially'],[],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,300,True
2069,25-34,Female,Other,Homeless,False,False,False,False,True,False,True,True,True,True,False,Literate without schooling,Single,Retired,3,3,1,1,87.41,['mental_disorder_partially'],['blood_feud'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Fixed Term,300,True
2070,12-14,Male,Turk,Rent,False,False,True,True,False,False,True,False,True,False,False,Primary School,Single,Employed,0,1,1,1,88.4,"['age_12-14', 'unjust_provocation_mild']",[],False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fixed Term,84,True
2071,55-64,Female,Other,Rent,False,False,False,True,True,False,True,False,True,False,True,Primary School,Single,Unemployed,2,3,1,1,50.96,[],[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Aggravated Life Imprisonment,0,False
